588,200
592,300
596,350
596,400
596,450
596,550
592,500
592,250
596,200
600,200
604,250
604,400
604,450
604,350
600,300
600,550
604,500
608,400
612,450
612,400
612,450
612,350
608,300
608,250
612,200
616,300
620,350
620,400
620,450
620,550
616,500
616,250
620,200
624,200
628,250
628,400
628,450
628,350
624,300
624,550
628,500
632,400
636,450
636,400
636,450
636,350
632,300
632,250
636,200
640,300
644,350
644,400
644,450
644,550
640,500
640,250
644,200
648,200
652,250
652,400
652,450
652,350
648,300
648,550
652,500
656,400
660,450
660,400
660,450
660,350
656,300
656,250
660,200
664,300
668,350
668,400
668,450
668,550
664,500
664,250
668,200
672,200
676,250
676,400
676,450
676,350
672,300
672,550
676,500
680,400
684,450
684,400
684,450
684,350
680,300
680,250
684,200
688,300
692,350
692,400
692,450
692,550
688,500
688,250
692,200
696,200
700,250
700,400
700,450
700,350
696,300
696,550
700,500
704,400
708,450
708,400
708,450
708,350
704,300
704,250
708,200
712,300
716,350
716,400
716,450
716,550
712,500
712,250
716,200
720,200
724,250
724,400
724,450
724,350
720,300
720,550
724,500
728,400
732,450
732,400
732,450
732,350
728,300
728,250
732,200
736,300
740,350
740,400
740,450
740,550
736,500
736,250
740,200
744,200
748,250
748,400
748,450
748,350
744,300
744,550
748,500
752,400
756,450
756,400
756,450
756,350
752,300
752,250
756,200
760,300
764,350
764,400
764,450
764,550
760,500
760,250
764,200
768,200
772,250
772,400
772,450
772,350
768,300
768,550
772,500
776,400
780,450
780,400
780,450
780,350
776,300
776,250
780,200
784,300
788,350
788,400
788,450
788,550
784,500
784,250
788,200
792,200
796,250
796,400
796,450
796,350
792,300
792,550
796,500
800,400
804,450
804,400
804,450
804,350
800,300
800,250
804,200
808,300
812,350
812,400
812,450
812,550
808,500
808,250
812,200
816,200
820,250
820,400
820,450
820,350
816,300
816,550
820,500
824,400
828,450
828,400
828,450
828,350
824,300
824,250
828,200
832,300
836,350
836,400
836,450
836,550
832,500
832,250
836,200
840,200
844,250
844,400
844,450
844,350
840,300
840,550
844,500
848,400
852,450
852,400
852,450
852,350
848,300
848,250
852,200
856,300
860,350
860,400
860,450
860,550
856,500
856,250
860,200
864,200
868,250
868,400
868,450
868,350
864,300
864,550
868,500
872,400
876,450
876,400
876,450
876,350
872,300
872,250
876,200
880,300
884,350
884,400
884,450
884,550
880,500
880,250
884,200
888,200
892,250
892,400
892,450
892,350
888,300
888,550
892,500
896,400
900,450
900,400
900,450
900,350
896,300
896,250
900,200
904,300
908,350
908,400
908,450
908,550
904,500
904,250
908,200
912,200
916,250
916,400
916,450
916,350
912,300
912,550
916,500
920,400
924,450
924,400
924,450
924,350
920,300
920,250
924,200
928,300
932,350
932,400
932,450
932,550
928,500
928,250
932,200
936,200
940,250
940,400
940,450
940,350
936,300
936,550
940,500
944,400
948,450
948,400
948,450
948,350
944,300
944,250
948,200
952,300
956,350
956,400
956,450
956,550
952,500
952,250
956,200
960,200
964,250
964,400
964,450
964,350
960,300
960,550
964,500
968,400
972,450
972,400
972,450
972,350
968,300
968,250
972,200
976,300
980,350
980,400
980,450
980,550
976,500
976,250
980,200
984,200
988,250
988,400
988,450
988,350
984,300
984,550
988,500
992,400
996,450
996,400
996,450
996,350
992,300
992,250
996,200
1000,300
1004,350
1004,400
1004,450
1004,550
1000,500
1000,250
1004,200
1008,200
1012,250
1012,400
1012,450
1012,350
1008,300
1008,550
1012,500
1016,400
1020,450
1020,400
1020,450
1020,350
1016,300
1016,250
1020,200
1024,300
1028,350
1028,400
1028,450
1028,550
1024,500
1024,250
1028,200
1032,200
1036,250
1036,400
1036,450
1036,350
1032,300
1032,550
1036,500
1040,400
1044,450
1044,400
1044,450
1044,350
1040,300
1040,250
1044,200
1048,300
1052,350
1052,400
1052,450
1052,550
1048,500
1048,250
1052,200
1056,200
1060,250
1060,400
1060,450
1060,350
1056,300
1056,550
1060,500
1064,400
1068,450
1068,400
1068,450
1068,350
1064,300
1064,250
1068,200
1072,300
1076,350
1076,400
1076,450
1076,550
1072,500
1072,250
1076,200
1080,200
1084,250
1084,400
1084,450
1084,350
1080,300
1080,550
1084,500
1088,400
1092,450
1092,400
1092,450
1092,350
1088,300
1088,250
1092,200
1096,300
1100,350
1100,400
1100,450
1100,550
1096,500
1096,250
1100,200
1104,200
1108,250
1108,400
1108,450
1108,350
1104,300
1104,550
1108,500
1112,400
1116,450
1116,400
1116,450
1116,350
1112,300
1112,250
1116,200
1120,300
1124,350
1124,400
1124,450
1124,550
1120,500
1120,250
1124,200
1128,200
1132,250
1132,400
1132,450
1132,350
1128,300
1128,550
1132,500
1136,400
1140,450
1140,400
1140,450
1140,350
1136,300
1136,250
1140,200
1144,300
1148,350
1148,400
1148,450
1148,550
1144,500
1144,250
1148,200
1152,200
1156,250
1156,400
1156,450
1156,350
1152,300
1152,550
1156,500
1160,400
1164,450
1164,400
1164,450
1164,350
1160,300
1160,250
1164,200
1168,300
1172,350
1172,400
1172,450
1172,550
1168,500
1168,250
1172,200
1176,200
1180,250
1180,400
1180,450
1180,350
1176,300
1176,550
1180,500
1184,400
1188,450
1188,400
1188,450
1188,350
1184,300
1184,250
1188,200
1192,300
1196,350
1196,400
1196,450
1196,550
1192,500
1192,250
1196,200
1200,200
1204,250
1204,400
1204,450
1204,350
1200,300
1200,550
1204,500
