400,250
400,600
400,250
800,200
400,600
10,11
370,251
700,250
400,250
400,600
400,250
800,200
400,600
8,8
368,248
700,250
400,250
400,600
400,250
800,200
400,600
7,6
367,246
700,250
400,250
400,600
400,250
800,200
400,600
6,18
366,258
700,250
400,250
400,600
400,250
800,200
400,600
10,18
370,258
700,250
400,250
400,600
400,250
800,200
400,600
9,15
369,255
700,250
400,250
400,600
400,250
800,200
400,600
9,12
369,252
700,250
400,250
400,600
400,250
800,200
400,600
7,11
367,251
700,250
400,250
400,600
400,250
800,200
400,600
5,8
365,248
700,250
400,250
400,600
400,250
800,200
400,600
5,5
365,245
700,250
400,250
400,600
400,250
800,200
400,600
21,5
381,245
700,250
400,250
400,600
400,250
800,200
400,600
19,19
379,259
700,250
400,250
400,600
400,250
800,200
400,600
16,17
376,257
700,250
400,250
400,600
400,250
800,200
400,600
13,14
373,254
700,250
400,250
400,600
400,250
800,200
400,600
12,11
372,251
700,250
400,250
400,600
400,250
800,200
400,600
10,7
370,247
700,250
400,250
400,600
400,250
800,200
400,600
7,6
367,246
700,250
400,250
400,600
400,250
800,200
400,600
11,5
371,245
700,250
400,250
400,600
400,250
800,200
400,600
10,14
370,254
700,250
400,250
400,600
400,250
800,200
400,600
9,12
369,252
700,250
400,250
400,600
400,250
800,200
400,600
6,9
366,249
700,250
400,250
400,600
400,250
800,200
400,600
19,7
379,247
700,250
400,250
400,600
400,250
800,200
400,600
18,6
378,246
700,250
400,250
400,600
400,250
800,200
400,600
16,24
376,264
700,250
400,250
400,600
400,250
800,200
400,600
14,24
374,264
700,250
400,250
400,600
400,250
800,200
400,600
10,21
370,261
700,250
400,250
400,600
400,250
800,200
400,600
9,19
369,259
700,250
400,250
400,600
400,250
800,200
400,600
6,17
366,257
700,250
400,250
400,600
400,250
800,200
400,600
5,15
365,255
700,250
400,250
400,600
400,250
800,200
400,600
10,11
370,251
700,250
400,250
400,600
400,250
800,200
400,600
9,7
369,247
700,250
400,250
400,600
400,250
800,200
400,600
9,28
369,268
700,250
400,250
400,600
400,250
800,200
400,600
5,27
365,267
700,250
400,250
400,600
400,250
800,200
400,600
20,27
380,267
700,250
400,250
400,600
400,250
800,200
400,600
16,24
376,264
700,250
400,250
400,600
400,250
800,200
400,600
15,23
375,263
700,250
400,250
400,600
400,250
800,200
400,600
15,22
375,262
700,250
400,250
400,600
400,250
800,200
400,600
13,19
373,259
700,250
400,250
400,600
400,250
800,200
400,600
12,17
372,257
700,250
400,250
400,600
400,250
800,200
400,600
8,16
368,256
700,250
400,250
400,600
400,250
800,200
400,600
5,15
365,255
700,250
400,250
400,600
400,250
800,200
400,600
5,13
365,253
700,250
400,250
400,600
400,250
800,200
400,600
20,13
380,253
700,250
400,250
400,600
400,250
800,200
400,600
19,13
379,253
700,250
400,250
400,600
400,250
800,200
400,600
16,9
376,249
700,250
400,250
400,600
400,250
800,200
400,600
14,9
374,249
700,250
400,250
400,600
400,250
800,200
400,600
12,5
372,245
700,250
400,250
400,600
400,250
800,200
400,600
11,24
371,264
700,250
400,250
400,600
400,250
800,200
400,600
10,23
370,263
700,250
400,250
400,600
400,250
800,200
400,600
6,21
366,261
700,250
400,250
400,600
400,250
800,200
400,600
6,21
366,261
700,250
400,250
400,600
400,250
800,200
400,600
26,18
386,258
700,250
400,250
400,600
400,250
800,200
400,600
26,18
386,258
700,250
400,250
400,600
400,250
800,200
400,600
26,15
386,255
700,250
400,250
400,600
400,250
800,200
400,600
26,15
386,255
700,250
400,250
400,600
400,250
800,200
400,600
25,15
385,255
700,250
400,250
400,600
400,250
800,200
400,600
21,11
381,251
700,250
400,250
400,600
400,250
800,200
400,600
17,11
377,251
700,250
400,250
400,600
400,250
800,200
400,600
15,10
375,250
700,250
400,250
400,600
400,250
800,200
400,600
11,8
371,248
700,250
400,250
400,600
400,250
800,200
400,600
9,5
369,245
700,250
400,250
400,600
400,250
800,200
400,600
9,8
369,248
700,250
400,250
400,600
400,250
800,200
400,600
9,8
369,248
700,250
400,250
400,600
400,250
800,200
400,600
6,7
366,247
700,250
400,250
400,600
400,250
800,200
400,600
28,7
388,247
700,250
400,250
400,600
400,250
800,200
400,600
25,6
385,246
700,250
400,250
400,600
400,250
800,200
400,600
23,6
383,246
700,250
400,250
400,600
400,250
800,200
400,600
21,23
381,263
700,250
400,250
400,600
400,250
800,200
400,600
18,21
378,261
700,250
400,250
400,600
400,250
800,200
400,600
16,18
376,258
700,250
400,250
400,600
400,250
800,200
400,600
12,17
372,257
700,250
400,250
400,600
400,250
800,200
400,600
8,16
368,256
700,250
400,250
400,600
400,250
800,200
400,600
5,13
365,253
700,250
400,250
400,600
400,250
800,200
400,600
16,10
376,250
700,250
400,250
400,600
400,250
800,200
400,600
12,6
372,246
700,250
400,250
400,600
400,250
800,200
400,600
11,5
371,245
700,250
400,250
400,600
400,250
800,200
400,600
8,20
368,260
700,250
400,250
400,600
400,250
800,200
400,600
5,18
365,258
700,250
400,250
400,600
400,250
800,200
400,600
14,14
374,254
700,250
400,250
400,600
400,250
800,200
400,600
12,11
372,251
700,250
400,250
400,600
400,250
800,200
400,600
10,9
370,249
700,250
400,250
400,600
400,250
800,200
400,600
9,9
369,249
700,250
400,250
400,600
400,250
800,200
400,600
7,7
367,247
700,250
400,250
400,600
400,250
800,200
400,600
29,5
389,245
700,250
400,250
400,600
400,250
800,200
400,600
28,7
388,247
700,250
400,250
400,600
400,250
800,200
400,600
24,27
384,267
700,250
400,250
400,600
400,250
800,200
400,600
24,27
384,267
700,250
400,250
400,600
400,250
800,200
400,600
20,25
380,265
700,250
400,250
400,600
400,250
800,200
400,600
20,25
380,265
700,250
400,250
400,600
400,250
800,200
400,600
18,23
378,263
700,250
400,250
400,600
400,250
800,200
400,600
16,23
376,263
700,250
400,250
400,600
400,250
800,200
400,600
15,22
375,262
700,250
400,250
400,600
400,250
800,200
400,600
11,21
371,261
700,250
400,250
400,600
400,250
800,200
400,600
7,21
367,261
700,250
400,250
400,600
400,250
800,200
400,600
23,21
383,261
700,250
400,250
400,600
400,250
800,200
400,600
23,20
383,260
700,250
400,250
400,600
400,250
800,200
400,600
21,19
381,259
700,250
400,250
400,600
400,250
800,200
400,600
21,17
381,257
700,250
400,250
400,600
400,250
800,200
400,600
18,14
378,254
700,250
400,250
400,600
400,250
800,200
400,600
15,13
375,253
700,250
400,250
400,600
400,250
800,200
400,600
11,12
371,252
700,250
400,250
400,600
400,250
800,200
400,600
7,9
367,249
700,250
400,250
400,600
400,250
800,200
400,600
28,7
388,247
700,250
400,250
400,600
400,250
800,200
400,600
25,28
385,268
700,250
400,250
400,600
400,250
800,200
400,600
21,28
381,268
700,250
400,250
400,600
400,250
800,200
400,600
18,28
378,268
700,250
400,250
400,600
400,250
800,200
400,600
16,27
376,267
700,250
400,250
400,600
400,250
800,200
400,600
15,24
375,264
700,250
400,250
400,600
400,250
800,200
400,600
14,23
374,263
700,250
400,250
400,600
400,250
800,200
400,600
13,23
373,263
700,250
400,250
400,600
400,250
800,200
400,600
12,20
372,260
700,250
400,250
400,600
400,250
800,200
400,600
11,16
371,256
700,250
400,250
400,600
400,250
800,200
400,600
9,14
369,254
700,250
400,250
400,600
400,250
800,200
400,600
8,11
368,251
700,250
400,250
400,600
400,250
800,200
400,600
7,11
367,251
700,250
400,250
400,600
400,250
800,200
400,600
5,8
365,248
700,250
400,250
400,600
400,250
800,200
400,600
